Complexity_level,text
L-T,3 Is it true that we cant see without light Of course not 
L-T,The colors of light I think are in the rainbow winch are redOrangeYellowGreenBlueIndigoand Violet 
L-T,The primary colors of light are red green and blue 
L-T,the primary colors of pigment paint are Bluebeard yellow 
L-T,There are 2 rinds of light natural and artificial The kind of light that is in your home is artificial if all the windows are covers 
L-T,Photoluminescence is light made by animals such as fireflies and the tiny fish that live at the bottom of the sea winch my mom loves 
L-T,The aurora Borealis is very bucketful it is light that hits the sky probably threw water that is why it looks waive 
L-T,fl you want to make white light you mix red blue and green together and you have white light 
L-T,A lunar eclipse is when the earth is in front of the moon 
L-T,a solar eclipse is when the moon goes in front of the earth 
L-T,A concave mirror is a mirror that is bent in 
L-T,A convex mirror is a mirror that is bent out 
L-T,Photoluminescence is made by animals whose habits don't have much light 
L-T,Misalliance is made by semicircles 
L-T,Transparent objects are objects that you see threw 
L-T,translucent is when only some light can shine threw 
L-T,concave mirrors reflect light out and convex mirrors footrace the light 
L-T,the law of reflection on a flat mirror is the light goes onto the mirror and bounces in the isopleth direction 
L-T,the law of diffuse refection is the light goes to the mirror and bounces in the same detection 
L-T,concave lenses and light rays help near sited people see far sited and 
